"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","total_sq_footage","total_baths","logsaleprice","logBSMTFinSF1","logTotalBSMTSF","logGrLivArea"
699,20,"RL",65,8450,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,1965,2009,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",553,"BLQ",117,224,894,"GasA","Ex","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","Detchd",1973,"Unf",1,336,"TA","TA","Y",416,144,0,0,0,0,"NoData","MnPrv","NoData",0,4,2010,"WD","Normal",138500,1788,2,11.8386328248001,6.31716468674728,6.79682371827486,6.79570577517351
700,120,"FV",59,4282,"Pave","Pave","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",16,"Unf",0,1375,1391,"GasA","Ex","Y","SBrkr",1391,0,0,1391,0,0,2,0,2,1,"Gd",5,"Typ",0,"NoData","Attchd",2004,"RFn",2,530,"TA","TA","Y",156,158,0,0,0,0,"NoData","NoData","NoData",0,7,2008,"WD","Normal",196000,2782,2,12.1858750402405,2.83321334405622,7.23849684089437,7.23777819192344
701,20,"RL",85,14331,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",630,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1274,"Unf",0,526,1800,"GasA","Ex","Y","SBrkr",1800,0,0,1800,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",3,765,"TA","TA","Y",270,78,0,0,0,0,"NoData","NoData","NoData",0,5,2006,"WD","Normal",312500,3600,3,12.6523629481535,7.15070145759253,7.49609734517596,7.49554194388426
702,20,"RL",80,9600,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,1969,1969,"Hip","CompShg","HdBoard","HdBoard","BrkFace",168,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1164,1164,"GasA","TA","Y","SBrkr",1164,0,0,1164,0,0,1,1,3,1,"TA",6,"Typ",0,"NoData","Attchd",1969,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,7,2006,"COD","Normal",140000,2328,1.5,11.8494048444231,0,7.0604763659998,7.05961762829138
703,60,"RL",82,12438,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",466,"Ex","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1234,1234,"GasA","Ex","Y","SBrkr",1264,1312,0,2576,0,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,666,"TA","TA","Y",324,100,0,0,0,0,"NoData","NoData","NoData",0,7,2006,"New","Partial",361919,3810,2.5,12.7991784719099,0,7.11882624906208,7.85399308722424
704,190,"RM",76,7630,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2Story",5,9,1900,1996,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","TA","No","Unf",0,"Unf",0,360,360,"GasA","Gd","Y","SBrkr",1032,780,0,1812,0,0,2,0,4,2,"Gd",8,"Typ",1,"Po","Detchd",1999,"Unf",2,672,"TA","TA","N",344,0,40,0,0,0,"NoData","MnPrv","NoData",0,5,2010,"WD","Normal",140000,2172,2,11.8494048444231,0,5.88887795833288,7.50218648660292
705,20,"RL",70,8400,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",109,"Gd","TA","PConc","Gd","TA","Av","GLQ",712,"Unf",0,761,1473,"GasA","Ex","Y","SBrkr",1484,0,0,1484,1,0,2,0,3,1,"Gd",7,"Typ",0,"NoData","Attchd",2004,"RFn",2,606,"TA","TA","Y",0,35,0,144,0,0,"NoData","NoData","NoData",0,5,2010,"WD","Normal",213000,2957,3,12.2690521395162,6.5694814204143,7.29573507274928,7.30249642372733
706,190,"RM",70,5600,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","2fmCon","2Story",4,5,1930,1950,"Hip","CompShg","VinylSd","Wd Shng","None",0,"Fa","Fa","Slab","NoData","NoData","NoData","NoData",0,"NoData",0,0,0,"GasA","Fa","N","SBrkr",372,720,0,1092,0,0,2,0,3,2,"Fa",7,"Mod",0,"NoData","NoData",-1,"NoData",0,0,"NoData","NoData","N",0,0,0,0,0,0,"NoData","NoData","Othr",3500,7,2010,"WD","Normal",55000,1092,2,10.9151066458675,0,0,6.99576615630485
708,120,"RL",48,6240,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2006,"Hip","CompShg","MetalSd","MetalSd","BrkFace",176,"Gd","TA","PConc","Gd","TA","No","GLQ",863,"Unf",0,461,1324,"GasA","Ex","Y","SBrkr",1324,0,0,1324,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"Fin",2,550,"TA","TA","Y",192,38,0,0,0,0,"NoData","NoData","NoData",0,12,2009,"WD","Normal",254000,2648,3,12.4450934830008,6.76157276880406,7.18916773842032,7.18841273649695
709,60,"RL",65,9018,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2007,"Fin",2,400,"TA","TA","Y",100,24,0,0,0,0,"NoData","NoData","NoData",0,7,2007,"New","Partial",179540,2184,2.5,12.0981588730846,0,6.59167373200866,7.28344822875663
711,30,"RL",56,4130,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",3,6,1935,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,270,270,"GasA","Gd","Y","SBrkr",729,0,0,729,0,0,1,0,2,1,"TA",5,"Maj2",0,"NoData","NoData",-1,"NoData",0,0,"NoData","NoData","N",0,0,0,0,0,0,"NoData","NoData","NoData",0,7,2008,"WD","Normal",52000,999,1,10.8590182281479,0,5.6021188208797,6.59167373200866
712,50,"C (all)",66,8712,"Pave","Pave","Reg","HLS","AllPub","Inside","Mod","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,7,1900,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Stone","TA","TA","Mn","Unf",0,"Unf",0,859,859,"GasA","Gd","Y","SBrkr",859,319,0,1178,0,0,1,0,2,1,"TA",7,"Typ",0,"NoData","Detchd",1964,"RFn",1,384,"TA","TA","N",68,0,98,0,0,0,"NoData","NoData","NoData",0,1,2010,"WD","Abnorml",102776,2037,1,11.5403168715621,0,6.75693238924755,7.07157336421153
713,120,"RL",40,4671,"Pave","NoData","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1988,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",767,"Unf",0,461,1228,"GasA","Gd","Y","SBrkr",1228,0,0,1228,1,0,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",1988,"Fin",2,472,"TA","TA","Y",168,120,0,0,0,0,"NoData","NoData","NoData",0,10,2008,"WD","Normal",189000,2456,3,12.1495075850331,6.64378973314767,7.11395610956603,7.11314210870709
714,190,"RL",60,9873,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Norm","2fmCon","1Story",4,5,1970,1970,"Gable","CompShg","HdBoard","HdBoard","BrkFace",160,"TA","TA","CBlock","TA","TA","Av","ALQ",789,"Unf",0,171,960,"GasW","TA","N","SBrkr",960,0,0,960,1,0,1,0,3,1,"TA",6,"Typ",0,"NoData","Detchd",1970,"Unf",2,576,"TA","TA","Y",0,288,0,0,0,0,"NoData","NoData","NoData",0,5,2006,"WD","Normal",129000,1920,2,11.7675754352517,6.67203294546107,6.86797440897029,6.86693328446188
716,20,"RL",78,10140,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1974,1974,"Hip","CompShg","HdBoard","HdBoard","BrkFace",174,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1064,1064,"GasA","TA","Y","SBrkr",1350,0,0,1350,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1974,"RFn",2,478,"TA","TA","Y",0,0,0,0,0,0,"NoData","MnPrv","NoData",0,8,2009,"WD","Normal",165000,2414,2,12.0137068134704,0,6.97073007814353,7.20785987143248
717,70,"RM",60,10800,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1890,1998,"Gable","CompShg","Wd Sdng","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,718,718,"GasA","Ex","Y","SBrkr",1576,978,0,2554,0,0,1,1,3,1,"TA",8,"Typ",0,"NoData","Detchd",1996,"Unf",2,704,"TA","TA","P",0,48,143,0,0,0,"NoData","NoData","NoData",0,7,2007,"WD","Normal",159500,3272,1.5,11.9798054707799,0,6.57786135772105,7.84541603659248
718,20,"RL",80,10000,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1973,2000,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",1084,"Unf",0,92,1176,"GasA","Gd","Y","SBrkr",1178,0,0,1178,0,1,1,1,3,1,"Gd",5,"Typ",1,"Fa","Attchd",1973,"Unf",2,439,"TA","TA","Y",224,0,0,0,0,0,"NoData","MnPrv","NoData",0,11,2008,"WD","Normal",157000,2354,2,11.9640074537369,6.98933526597456,7.07072410726028,7.07157336421153
719,60,"RL",96,10542,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1993,1994,"Hip","CompShg","Wd Sdng","ImStucc","BrkFace",651,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1173,"Unf",0,138,1311,"GasA","Ex","Y","SBrkr",1325,1093,0,2418,1,0,2,1,3,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"RFn",3,983,"TA","TA","Y",250,154,216,0,0,0,"NoData","NoData","NoData",0,8,2008,"WD","Normal",341000,3729,3.5,12.7396406888127,7.06817200038804,7.17930796950403,7.79069603117474
720,20,"RL",69,9920,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1969,1969,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",523,"Unf",0,448,971,"GasA","TA","Y","SBrkr",971,0,0,971,0,0,1,1,3,1,"TA",5,"Typ",1,"Po","Attchd",1969,"Unf",1,300,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,5,2006,"WD","Normal",128500,1942,1.5,11.7636919653883,6.26149168432104,6.87935580446044,6.87832646829133
723,20,"RL",70,8120,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1970,1970,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",191,"Unf",0,673,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"NoData","Detchd",1994,"Unf",2,463,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,7,2009,"WD","Normal",124500,1728,1,11.7320690269832,5.25749537202778,6.76272950693188,6.76157276880406
724,50,"RL",60,8172,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,6,1954,1972,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,941,941,"GasA","Ex","Y","SBrkr",997,473,0,1470,0,0,2,0,4,1,"TA",7,"Typ",0,"NoData","Detchd",1958,"Unf",1,548,"TA","TA","Y",0,0,0,0,156,0,"NoData","NoData","NoData",0,5,2008,"WD","Normal",135000,2411,2,11.8130374648005,0,6.84800527457636,7.29301767977278
725,20,"RL",86,13286,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",9,5,2007,2008,"Hip","CompShg","CemntBd","CmentBd","Stone",340,"Ex","TA","PConc","Ex","TA","No","GLQ",1234,"Unf",0,464,1698,"GasA","Ex","Y","SBrkr",1698,0,0,1698,1,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,768,"TA","TA","Y",327,64,0,0,0,0,"NoData","NoData","NoData",0,2,2009,"WD","Normal",320000,3396,3,12.676079399771,7.11882624906208,7.43779512167193,7.43720636687129
726,20,"RL",60,6960,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1970,1970,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",375,"BLQ",239,250,864,"GasA","TA","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"Gd",5,"Typ",0,"NoData","Detchd",1989,"Unf",2,660,"TA","TA","Y",96,0,0,0,0,0,"NoData","NoData","Shed",500,11,2009,"WD","Normal",120500,1728,1,11.6994133306336,5.92958914338989,6.76272950693188,6.76157276880406
728,20,"RL",64,7314,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",82,"Gd","TA","PConc","Gd","TA","Av","GLQ",724,"Unf",0,508,1232,"GasA","Ex","Y","SBrkr",1232,0,0,1232,1,0,2,0,2,1,"Gd",6,"Typ",0,"NoData","Attchd",2007,"RFn",2,632,"TA","TA","Y",132,0,0,0,0,0,"NoData","NoData","NoData",0,2,2009,"WD","Normal",194500,2464,3,12.1781925834156,6.58617165485467,7.11720550316434,7.11639414409346
729,90,"RL",85,11475,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1958,1958,"Gable","CompShg","VinylSd","VinylSd","BrkFace",95,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1584,1584,"GasA","TA","Y","SBrkr",1776,0,0,1776,1,0,2,0,4,2,"TA",9,"Typ",0,"NoData","Detchd",1968,"Unf",3,888,"TA","TA","Y",0,25,0,0,0,0,"NoData","NoData","NoData",0,7,2009,"COD","Abnorml",110000,3360,3,11.6082447356423,0,7.36833968631138,7.48211892355212
730,30,"RM",52,6240,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,5,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",152,"Unf",0,628,780,"GasA","TA","Y","FuseA",848,0,360,1208,0,0,1,0,2,1,"TA",5,"Typ",0,"NoData","Detchd",1962,"Unf",2,539,"TA","TA","Y",0,23,112,0,0,0,"NoData","NoData","NoData",0,1,2009,"WD","Normal",103000,1988,1,11.5424939759025,5.03043792139244,6.66057514983969,7.09672137849476
731,120,"RL",39,5389,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1995,1996,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1180,"Unf",0,415,1595,"GasA","Ex","Y","SBrkr",1616,0,0,1616,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1995,"RFn",2,608,"TA","TA","Y",237,152,0,0,0,0,"NoData","NoData","NoData",0,3,2010,"WD","Normal",236500,3211,3,12.373707715235,7.07411681619736,7.37525577800975,7.38770923908104
732,80,"RL",73,9590,"Pave","NoData","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","SLvl",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",442,"Gd","TA","PConc","Ex","TA","Av","GLQ",786,"Unf",0,82,868,"GasA","Ex","Y","SBrkr",1146,0,0,1146,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2003,"Fin",2,438,"TA","TA","Y",160,22,0,0,0,0,"NoData","NoData","NoData",0,5,2007,"WD","Normal",187500,2014,3,12.1415394577117,6.6682282484174,6.76734312526539,7.04403289727469
733,60,"RL",75,11404,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",202,"Gd","TA","PConc","Gd","TA","Av","ALQ",252,"Unf",0,901,1153,"GasA","Ex","Y","SBrkr",1153,878,0,2031,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"Fin",2,541,"TA","TA","Y",192,84,0,0,0,0,"NoData","NoData","NoData",0,7,2008,"WD","Normal",222500,3184,2.5,12.3126868749604,5.53338948872752,7.05098944706805,7.61628356158038
734,20,"RL",80,10000,"Pave","NoData","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1961,1983,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",594,"Unf",0,270,864,"GasA","Ex","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1961,"RFn",1,264,"TA","TA","Y",165,0,0,0,0,0,"NoData","GdWo","Shed",400,3,2009,"WD","Normal",131400,2008,2,11.7860089953538,6.38856140554563,6.76272950693188,7.04228617193974
736,75,"RM",60,10800,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",7,7,1914,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","Mn","Rec",390,"Unf",0,490,880,"GasW","Fa","N","SBrkr",880,888,0,1768,0,0,1,1,2,1,"TA",6,"Typ",2,"TA","Detchd",1914,"Unf",2,320,"TA","TA","N",0,341,0,0,0,0,"NoData","NoData","NoData",0,10,2006,"WD","Normal",163000,2648,1.5,12.0015116147394,5.96870755998537,6.78105762593618,7.47760424319759
737,90,"RL",60,8544,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",3,4,1950,1950,"Gable","CompShg","Stucco","Stone","None",0,"TA","TA","CBlock","NoData","NoData","NoData","NoData",0,"NoData",0,0,0,"GasA","Gd","N","FuseF",1040,0,0,1040,0,0,2,0,2,2,"TA",6,"Typ",0,"NoData","Detchd",1949,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"NoData","NoData","NoData",0,7,2006,"WD","Normal",93500,1040,2,11.4457274104068,0,0,6.94697599213542
738,60,"RL",72,10463,"Pave","NoData","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,893,893,"GasA","Ex","Y","SBrkr",901,900,0,1801,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",3,800,"TA","TA","Y",0,116,0,0,0,0,"NoData","NoData","NoData",0,6,2006,"WD","Normal",239900,2694,2.5,12.3879816172226,0,6.79570577517351,7.49609734517596
739,90,"RL",60,10800,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",5,5,1987,1988,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",1200,"Unf",0,0,1200,"GasA","TA","Y","SBrkr",1200,0,0,1200,3,0,3,0,3,1,"TA",5,"Typ",0,"NoData","NoData",-1,"NoData",0,0,"NoData","NoData","Y",120,0,0,0,0,0,"NoData","NoData","NoData",0,3,2009,"WD","Alloca",179000,2400,6,12.0951466713995,7.09090982207998,7.09090982207998,7.09007683577609
740,60,"RL",65,9313,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,864,864,"GasA","Ex","Y","SBrkr",864,864,0,1728,0,0,2,1,3,1,"Gd",7,"Typ",0,"NoData","Attchd",2004,"RFn",2,572,"TA","TA","Y",187,56,0,0,0,0,"NoData","NoData","NoData",0,4,2009,"WD","Normal",190000,2592,2.5,12.1547846142867,0,6.76272950693188,7.454719949364
741,70,"RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,7,1910,2002,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","Gd","BrkTil","Fa","Fa","No","Unf",0,"Unf",0,264,264,"GasA","Ex","Y","SBrkr",768,664,0,1432,0,0,2,0,2,1,"TA",7,"Typ",0,"NoData","Detchd",1910,"Unf",2,360,"TA","Gd","Y",270,0,112,0,0,0,"NoData","GdPrv","NoData",0,5,2007,"WD","Abnorml",132000,1696,2,11.7905647772974,0,5.57972982598622,7.26682734752059
742,20,"RL",65,6768,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",6,8,1961,1996,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","Mn","GLQ",832,"Unf",0,80,912,"GasA","Gd","Y","SBrkr",912,0,0,912,1,1,1,0,3,1,"Gd",5,"Typ",0,"NoData","Detchd",1962,"Unf",1,288,"TA","TA","Y",168,0,0,0,0,0,"NoData","GdPrv","NoData",0,5,2008,"WD","Normal",142000,1824,2.5,11.8635893788121,6.72503364216684,6.81673588059497,6.81563999007433
743,20,"RL",65,8450,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2000,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",108,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1349,1349,"GasA","Ex","Y","SBrkr",1349,0,0,1349,0,0,2,0,3,1,"TA",6,"Typ",0,"NoData","Attchd",2000,"Unf",2,539,"TA","TA","Y",120,55,0,0,0,0,"NoData","GdPrv","NoData",0,12,2007,"WD","Normal",179000,2698,2,12.0951466713995,0,7.20785987143248,7.20711885620776
744,80,"RL",70,12886,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,6,1963,1999,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",444,"Unf",0,76,520,"GasA","Ex","Y","SBrkr",1464,0,0,1464,0,1,2,0,3,1,"TA",6,"Min2",1,"TA","Attchd",1997,"RFn",2,480,"TA","TA","Y",302,0,0,0,100,0,"NoData","NoData","NoData",0,10,2009,"WD","Normal",175000,1984,2.5,12.072546967175,6.09807428216624,6.25575004175337,7.28892769452126
745,120,"RL",41,5395,"Pave","NoData","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",733,"Unf",0,604,1337,"GasA","Gd","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1993,"RFn",2,462,"TA","TA","Y",96,0,70,168,0,0,"NoData","NoData","NoData",0,10,2008,"WD","Normal",180000,2674,3,12.1007176854125,6.59850902861452,7.19893124068817,7.19818357710194
748,70,"RM",65,11700,"Pave","Pave","IR1","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1880,2003,"Mansard","CompShg","Stucco","Stucco","None",0,"Gd","TA","Stone","TA","Fa","No","Unf",0,"Unf",0,1240,1240,"GasW","TA","N","SBrkr",1320,1320,0,2640,0,0,1,1,4,1,"Gd",8,"Typ",1,"Gd","Detchd",1950,"Unf",4,864,"TA","TA","N",181,0,386,0,0,0,"NoData","NoData","NoData",0,5,2009,"WD","Normal",265979,3880,1.5,12.4911763969672,0,7.12367278520461,7.87853419614036
749,20,"RL",59,10593,"Pave","NoData","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",7,5,1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",338,"Gd","TA","PConc","Gd","TA","No","GLQ",919,"Unf",0,801,1720,"GasA","Ex","Y","SBrkr",1720,0,0,1720,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1996,"Fin",2,527,"TA","TA","Y",240,56,154,0,0,0,"NoData","NoData","NoData",0,3,2010,"WD","Normal",260400,3440,3,12.469978029555,6.82437367004309,7.45066079621154,7.4500795698075
750,50,"RL",50,8405,"Pave","NoData","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,3,1945,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","Slab","NoData","NoData","NoData","NoData",0,"NoData",0,0,0,"Wall","TA","N","FuseF",1088,441,0,1529,0,0,2,0,4,1,"TA",9,"Mod",0,"NoData","Detchd",1945,"Unf",1,240,"TA","TA","N",92,0,185,0,0,0,"NoData","NoData","NoData",0,4,2009,"WD","Normal",98000,1529,2,11.4927329616823,0,0,7.33236920592906
